Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Month_Name,Year,Sales_Growth_Rate,Profit_Growth_Rate,Profit_Margin
1354,CA-2014-162978,05-05-2014,10-05-2014,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,8.4528,May,2014,-90.4272668,-59.15633833,48
1355,CA-2014-162978,05-05-2014,10-05-2014,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,May,2014,1608.71096,33.49304373,3.75
1356,US-2011-160444,05-07-2011,05-07-2011,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,3,0.2,-44.1552,July,2011,-26.62909101,-491.3115146,-20
1357,US-2011-160444,05-07-2011,05-07-2011,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,0.2,-35.178,July,2011,27.47037721,-20.33101424,-12.5
1358,CA-2013-145247,06-05-2013,08-05-2013,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4044,May,2013,-71.87873103,-203.4862698,46
1359,CA-2014-160045,27-04-2014,28-04-2014,First Class,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,1,0.6,-1.4413,April,2014,-97.48799596,-103.9591368,-72.5
1360,US-2011-151925,26-09-2011,01-10-2011,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.568,2,0.2,0.001,October,2011,7222.334004,-100.0693818,0.000686964
1361,CA-2014-125199,20-10-2014,26-10-2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,7,0.2,9.2442,October,2014,-15.32754452,924320,7.5
1362,CA-2014-125199,20-10-2014,26-10-2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,7.4,October,2014,-80.78795353,-19.94980637,31.25
1363,CA-2014-125199,20-10-2014,26-10-2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.576,4,0.4,-56.7556,October,2014,1207.331081,-866.9675676,-18.33333333
1364,US-2014-155425,11-11-2014,12-11-2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14,0.7,-25.592,November,2014,-87.59981394,-54.90841432,-66.66666667
1365,US-2014-155425,11-11-2014,12-11-2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,0.7,-63.996,November,2014,150.0625195,150.0625195,-66.66666667
1366,US-2014-155425,11-11-2014,12-11-2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,0.2,-35.9928,November,2014,149.9656229,-43.75773486,-15
1367,US-2014-155425,11-11-2014,12-11-2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,2,0.2,15.1188,November,2014,-15.98986464,-142.0050677,7.5
1368,US-2014-155425,11-11-2014,12-11-2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090  Pillow Soft  Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096,November,2014,346.0353996,-1066.410033,-16.25
1369,CA-2014-133249,09-07-2014,12-07-2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0,62.737,July,2014,-83.77331127,-142.9383148,43
1370,US-2012-103471,24-12-2012,28-12-2012,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.7,-786.744,December,2012,304.4263194,-1354.035099,-133.3333333
1371,US-2012-103471,24-12-2012,28-12-2012,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795,December,2012,-97.62057289,-100.2007642,11.25
1372,CA-2014-136672,08-03-2014,13-03-2014,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.908,March,2014,249.5726496,210.7312441,10
1373,US-2011-157021,01-04-2011,06-04-2011,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2,0,14.8,April,2011,-39.69030155,201.5484923,50
1374,US-2011-157021,01-04-2011,06-04-2011,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,4,0.2,5.5536,April,2011,-42.27027027,-62.47567568,32.5
1375,CA-2012-120362,14-09-2012,19-09-2012,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Provo,Utah,84604,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0,118.6575,September,2012,5241.467697,2036.587079,13
1376,CA-2011-126361,04-08-2011,09-08-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13,August,2011,19.39194741,157.1518867,28
1377,CA-2011-126361,04-08-2011,09-08-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,8,0,219.4416,August,2011,-58.90433586,-28.08258775,49
1378,CA-2011-126361,04-08-2011,09-08-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,5,0,4.264,August,2011,-96.33797785,-98.05688621,26
1379,CA-2011-126361,04-08-2011,09-08-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,34.9965,August,2011,2338.780488,720.7434334,8.75
1380,CA-2011-126361,04-08-2011,09-08-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0,7.945,August,2011,-60.2710271,-77.29772977,5
1381,CA-2011-126361,04-08-2011,09-08-2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,1,0.2,4.7792,August,2011,-91.70295784,-39.8464443,36.25
1382,US-2013-100566,04-09-2013,10-09-2013,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,0.6,-90.2484,September,2013,536.7718447,-1988.357884,-107.5
1383,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,0,1.6196,February,2013,-3.540118163,-101.7946025,2
1384,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,9,0,170.9316,February,2013,330.7730304,10453.93924,49
1385,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,0,0.189,February,2013,-97.29102167,-99.88942946,2
1386,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,0,7.1592,February,2013,99.36507937,3687.936508,38
1387,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,0,52.7956,February,2013,1173.779193,637.4511119,22
1388,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0,78.9412,February,2013,-30.01083424,49.52230868,47
1389,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0,28.3095,February,2013,-37.57442248,-64.13849802,27
1390,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,3,0,126.0558,February,2013,362.4034335,345.2773804,26
1391,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.2553,February,2013,-74.63647052,-52.19950213,49
1392,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0,1.5444,February,2013,25.59160771,-97.43690597,1
1393,US-2013-108504,05-02-2013,05-02-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7,0,160.9139,February,2013,121.6847967,10319.18544,47
1394,CA-2014-124828,04-07-2014,05-07-2014,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,3,0.2,1.5522,July,2014,-97.21003593,-99.03538476,16.25
1395,US-2014-117247,10-10-2014,15-10-2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",652.45,5,0.5,-430.617,October,2014,6730.5067,-27842.36567,-66
1396,US-2014-117247,10-10-2014,15-10-2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,66.645,3,0.5,-42.6528,October,2014,-89.78542417,-90.09495677,-64
1397,CA-2013-124485,25-11-2013,27-11-2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,0.2,6.0256,November,2013,-74.16760447,-114.1270913,35
1398,CA-2013-124485,25-11-2013,27-11-2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,November,2013,-32.85315985,-5.994423792,49
1399,CA-2013-124485,25-11-2013,27-11-2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,0,11.492,November,2013,664.7058824,102.8811525,13
1400,CA-2013-124485,25-11-2013,27-11-2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0,3.1104,November,2013,-92.66968326,-72.93421511,48
1401,CA-2013-159212,02-11-2013,06-11-2013,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.104,November,2013,236.4197531,96.24485597,28
1402,CA-2013-159212,02-11-2013,06-11-2013,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79,3,0,118.3413,November,2013,1055,1838.75,47
1403,US-2013-161396,20-04-2013,26-04-2013,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,2,0.4,-58.1332,April,2013,-18.51304659,-149.1233407,-28.33333333
1404,US-2013-161396,20-04-2013,26-04-2013,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,April,2013,104.4098725,-352.5063131,35
1405,US-2011-118486,06-04-2011,08-04-2011,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,1,0.2,-2.1896,April,2011,-97.54315689,-101.4916547,-21.25
1406,US-2011-118486,06-04-2011,08-04-2011,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,April,2011,1401.979814,1549.232737,-23.33333333
1407,US-2011-118486,06-04-2011,08-04-2011,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,2,0.2,21.897,April,2011,-24.54059084,-160.6370252,18.75
1408,CA-2013-130407,03-09-2013,07-09-2013,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2,0,19.6248,September,2013,-35.36785861,-10.37676394,26
1409,CA-2013-130407,03-09-2013,07-09-2013,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2,0,9.995,September,2013,-47.03232644,-49.06954466,25
1410,US-2013-122245,26-09-2013,01-10-2013,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458,October,2013,883.4042021,-2145.48074,-52
1411,CA-2014-105144,05-11-2014,12-11-2014,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88,November,2014,-93.97708341,-104.3434495,37.5
1412,CA-2013-136329,10-07-2013,14-07-2013,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344,July,2013,1622.998311,716.8288288,17.77777778
1413,CA-2013-136329,10-07-2013,14-07-2013,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0,14.8752,July,2013,-59.4907918,-79.49221335,9
1414,CA-2011-146640,30-06-2011,05-07-2011,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.768,7,0.2,108.7996,July,2011,102.5459826,631.4160482,32.5
1415,CA-2014-115994,29-01-2014,01-02-2014,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,0,26.3967,February,2014,-28.31752139,-75.73823801,11
1416,CA-2014-115994,29-01-2014,01-02-2014,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.8316,February,2014,-84.27303413,-51.38937822,34
1417,CA-2012-126697,21-09-2012,24-09-2012,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.293,September,2012,2407.535771,821.8881511,12.5
1418,CA-2012-126697,21-09-2012,24-09-2012,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13,September,2012,-84.02272324,-72.8386295,21.25
1419,CA-2012-126697,21-09-2012,24-09-2012,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,4.928,4,0.6,-1.4784,September,2012,-96.74074074,-104.6013072,-30
1420,CA-2012-124800,26-09-2012,30-09-2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,4,0.2,31.2736,September,2012,1650.649351,-2215.367965,36.25
1421,CA-2012-124800,26-09-2012,30-09-2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,2,0.7,-48.392,September,2012,-15.86146142,-254.7375422,-66.66666667
1422,CA-2012-124800,26-09-2012,30-09-2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,2,0.2,14.4096,September,2012,-16.41593652,-129.7768226,23.75
1423,CA-2012-124800,26-09-2012,30-09-2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,9,0.7,-59.0571,September,2012,26.96301424,-509.8455197,-76.66666667
1424,CA-2012-124800,26-09-2012,30-09-2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,6,0.2,-1.4988,September,2012,55.65681349,-97.46211717,-1.25
